Timestamp,Video File,Flash Time,Sound Time,Temperature (C),Distance (m),Latitude,Longitude,Weather Date,Keep Files
2025-03-28 03:08:38,0119.mp4,4.966666666666667,16.253968253968253,13.1,3824.8150158730155,50.4501,30.5234,2025-03-28,False
2025-03-28 03:10:33,0119.mp4,4.966666666666667,16.253968253968253,13.1,3824.8150158730155,50.4501,30.5234,2025-03-28,False
2025-03-28 13:31:29,0119.mp4,4.966666666666667,16.253968253968253,-3.7,3711.039015873015,50.4501,30.5234,2025-02-22,True
2025-03-28 13:36:02,0119.mp4,4.966666666666667,16.253968253968253,-3.7,3711.039015873015,50.4501,30.5234,2025-02-22,True
2025-03-28 13:43:54,0119.mp4,4.966666666666667,16.253968253968253,6.7,3781.4717777777773,50.4501,30.5234,2024-02-22,False
2025-03-28 13:45:01,0119.mp4,4.966666666666667,16.253968253968253,6.4,3779.440063492063,50.4501,30.5234,2020-02-22,False
2025-03-28 13:47:43,0119.mp4,4.966666666666667,16.253968253968253,4.2,3764.540825396825,59.920432,29.620586,2024-03-02,False
